Year,AvgHousePrice,NumBedroom
2020,302234.1249442641,3
2021,358821.92620641517,3
2022,413004.8827824886,3
2023,398586.9912312239,3
2024,407020.56980000855,3
2000,77775.8401282916,3
2001,83233.1879177406,3
2002,90072.24921166369,3
2003,98031.58506082528,3
2004,107560.13782699149,3
2005,119000.50275045611,3
2006,129510.54036239831,3
2007,134683.66689453632,3
2008,135782.64733577397,3
2009,130406.71555900908,3
2010,128726.58619383204,3
2011,126316.4387576394,3
2012,125795.17106405344,3
2013,127662.23591267868,3
2014,129666.7067818936,3
2015,131623.36518578083,3
2016,135465.11166723305,3
2017,140353.1992688806,3
2018,146480.04149765387,3
2019,151822.27747690934,3
2020,160948.77529038687,3
2021,185142.61529221508,3
2022,206840.92585148325,3
2023,217298.48117336145,3
2024,224612.89123338676,3
2000,90096.26290014973,3
2001,94758.71384438955,3
2002,98051.08139606346,3
2003,101312.61350086678,3
2004,105256.46070294734,3
2005,108750.0987161216,3
2006,110399.48421893088,3
2007,110008.33891376942,3
2008,107631.82445282103,3
2009,104704.16775188806,3
2010,101657.94154368147,3
2011,98382.25054445076,3
2012,98349.66694463447,3
2013,101427.891793895,3
2014,104576.47789339676,3
2015,108589.81543367342,3
2016,113076.68348625142,3
2017,117001.57132015968,3
2018,123057.2382328669,3
2019,129948.7410081244,3
2020,139221.49278874084,3
2021,158968.81535350694,3
2022,175441.92139227214,3
2023,182697.80068646715,3
2024,188566.98932749097,3
2000,73626.71968757831,3
2001,77103.43481301508,3
2002,79826.06506067791,3
2003,82462.22566813062,3
2004,85117.38144939346,3
2005,89125.1302024811,3
2006,93453.7071258028,3
2007,98258.31268077232,3
2008,99828.28952151503,3
2009,99109.50790083875,3
2010,97648.35601361124,3
2011,95724.97435798188,3
2012,96785.91718557416,3
2013,99706.58057455716,3
2014,102444.41226856357,3
2015,105916.22678008272,3
2016,108227.58330231156,3
2017,108352.66979550198,3
2018,111803.83789782626,3
2019,115393.31236798703,3
2020,122219.28607682184,3
2021,137844.2459015139,3
2022,156331.61700971524,3
2023,163277.80007550475,3
2024,165866.6141931199,3
2000,137851.43784708795,3
2001,144928.49038532516,3
2002,151155.72846710897,3
2003,159308.29455015704,3
2004,176153.0059297726,3
2005,206680.65792640057,3
2006,244208.44162731932,3
2007,259586.31096678803,3
2008,242494.4638081671,3
2009,211649.40903687745,3
2010,196379.6764111865,3
2011,183108.3132130597,3
2012,179636.00402602396,3
2013,189920.2992669388,3
2014,203081.18165286627,3
2015,216575.8660663341,3
2016,233312.0906817494,3
2017,253817.7813682841,3
2018,275510.43323906616,3
2019,291270.3785752416,3
2020,312909.2887826117,3
2021,376487.5365732252,3
2022,431870.10863046214,3
2023,431191.9902016075,3
2024,434652.8942895872,3
2000,85629.98953804813,3
2001,90996.68068298686,3
2002,97269.68779365013,3
2003,104689.72504148204,3
2004,113574.8968264644,3
2005,124209.16529770092,3
2006,135508.03600052604,3
2007,141080.3350895255,3
2008,140624.0200384459,3
2009,127326.08424035908,3
2010,125009.90460537327,3
2011,121571.59627096185,3
2012,122184.19580807204,3
2013,123127.59163649834,3
2014,125166.73780124282,3
2015,126576.44177239855,3
2016,129085.78143617716,3
2017,133061.16422340836,3
2018,138635.69810782556,3
2019,143690.18171639048,3
2020,152669.91562110092,3
2021,172979.90747449978,3
2022,191738.02995270715,3
2023,200935.8146560355,3
2024,206504.9830855002,3
2000,142365.10096320094,3
2001,158088.82597032533,3
2002,184269.6544140111,3
2003,220983.55788917167,3
2004,258726.29345160248,3
2005,290380.77618360106,3
2006,301181.53502118273,3
2007,287725.7773993188,3
2008,267581.8072010463,3
2009,239643.9877588917,3
2010,236414.80606780027,3
2011,224788.9277813143,3
2012,216092.51506025516,3
2013,223947.5320065739,3
2014,233824.69313159824,3
2015,241677.82789194208,3
2016,257007.53702419857,3
2017,275543.51240776357,3
2018,292793.59182495595,3
2019,303344.75458865135,3
2020,323184.7855880762,3
2021,374804.3496277264,3
2022,417318.48804480856,3
2023,437054.9096010355,3
2024,455762.32354617794,3
2000,117589.84383845572,3
2001,126584.10382894958,3
2002,132385.9900765454,3
2003,133602.45446941248,3
2004,134351.72772400876,3
2005,143373.42099487252,3
2006,155485.51106067307,3
2007,162648.3123385761,3
2008,156998.3645353812,3
2009,140055.0812049822,3
2010,133583.933261178,3
2011,128006.91590661508,3
2012,129202.14040494771,3
2013,133646.47499187844,3
2014,133460.3651057935,3
2015,137896.74686923754,3
2016,144679.725508341,3
2017,150468.6649969896,3
2018,158663.7410133749,3
2019,165858.08992918892,3
2020,176330.32092986474,3
2021,204600.28665949145,3
2022,243301.18784986268,3
2023,256653.52588197932,3
2024,263416.5585887588,3
2006,133085.57509693713,3
2007,135685.0434779295,3
2008,143662.42236121753,3
2009,139280.72637394938,3
2010,137902.35292389002,3
2011,138290.0825035187,3
2012,145722.3027977531,3
2013,154518.26222080004,3
2014,155744.3551816644,3
2015,160056.05065693182,3
2016,158972.99177047805,3
2017,165644.65339655272,3
2018,173231.1949118338,3
2019,180708.220584053,3
2020,191187.24711394415,3
2021,217040.88931274135,3
2022,249212.94679991264,3
2023,257459.3552036675,3
2024,261604.7521757782,3
2000,96517.65397236336,3
2001,100214.89197462329,3
2002,102486.00151062748,3
2003,105788.3054563146,3
2004,108212.97299437656,3
2005,113758.82935805732,3
2006,121533.47301272309,3
2007,127363.03979823954,3
2008,127280.7310587503,3
2009,122580.45464176174,3
2010,120006.73376062032,3
2011,116372.11729919,3
2012,114950.79519663758,3
2013,116590.81712725734,3
2014,120293.91471803714,3
2015,124773.6001566191,3
2016,131796.42592428354,3
2017,140166.64736535016,3
2018,150696.95611567824,3
2019,158770.39051419077,3
2020,171657.08885289493,3
2021,205499.59295872995,3
2022,251812.34911619828,3
2023,264466.0791217285,3
2024,272973.3328650988,3
2000,95982.847596201,3
2001,98525.603900893,3
2002,100099.50825378616,3
2003,102821.045387296,3
2004,107645.76395431976,3
2005,113198.95090978316,3
2006,122820.07262485664,3
2007,125720.00098737072,3
2008,127250.37061664205,3
2009,120917.7906535488,3
2010,118581.39208261111,3
2011,116836.293596733,3
2012,115656.19886595824,3
2013,119516.42617256512,3
2014,125937.23278297948,3
2015,132676.83056868447,3
2016,139276.91323953637,3
2017,145376.87428600033,3
2018,153508.04928619094,3
2019,160605.95163079145,3
2020,170646.87211772535,3
2021,195238.75797908727,3
2022,226181.88461635855,3
2023,231341.00013549483,3
2024,232562.88203157592,3
2000,157450.252210738,3
2001,163937.0639080179,3
2002,164883.20564972513,3
2003,163855.7724628701,3
2004,165424.89567346833,3
2005,173905.0762100483,3
2006,187135.74067806004,3
2007,209439.29089531917,3
2008,215139.68663822004,3
2009,202234.4696761565,3
2010,189133.97458441055,3
2011,177187.5339545619,3
2012,178877.36801904632,3
2013,195994.46401255776,3
2014,207465.36594367947,3
2015,221113.2439596596,3
2016,225852.5136437568,3
2017,241090.9151501558,3
2018,263358.03039285354,3
2019,284749.1354976828,3
2020,310637.9201976803,3
2021,384250.3351339042,3
2022,464473.2238660229,3
2023,455156.9063720124,3
2024,461494.8907166268,3
2000,101410.6801700093,3
2001,109052.1951831942,3
2002,117695.3583027605,3
2003,128009.91646600784,3
2004,146964.9360628208,3
2005,172826.30132576558,3
2006,187509.54387925717,3
2007,188009.57108960365,3
2008,178545.91077362112,3
2009,161751.90590428258,3
2010,157405.673221713,3
2011,153446.07740998222,3
2012,154019.35262720467,3
2013,158455.3597092799,3
2014,161546.4409206608,3
2015,164453.45191064387,3
2016,169516.54956415144,3
2017,175280.27247819444,3
2018,182302.68912232845,3
2019,189615.0898100676,3
2020,200956.91552962668,3
2021,227494.30713702703,3
2022,254415.74343210095,3
2023,267621.164372098,3
2024,274527.47500915255,3
2000,110453.71050508936,3
2001,118891.22761039084,3
2002,128697.00868362495,3
2003,142219.3481309693,3
2004,154925.15916660256,3
2005,172854.22531046,3
2006,189512.51611842023,3
2007,198328.7818111359,3
2008,201213.35207767057,3
2009,197296.16076191363,3
2010,194798.03450813837,3
2011,194447.15635056671,3
2012,196172.67309194835,3
2013,201341.863760966,3
2014,205405.5808902535,3
2015,209383.32624928604,3
2016,212292.09647864304,3
2017,222382.05914387395,3
2018,232751.36541290223,3
2019,236479.17930691893,3
2020,248787.2022194352,3
2021,290932.59091069485,3
2022,338561.8703305967,3
2023,360053.38218389155,3
2024,370192.3242837003,3
2000,147067.53113337935,3
2001,152833.95822846206,3
2002,159578.7775451731,3
2003,168904.62276730756,3
2004,184134.7959224241,3
2005,210825.57800724183,3
2006,241467.8304308032,3
2007,258952.51259972053,3
2008,254139.07590228983,3
2009,219893.3485114883,3
2010,207928.4630200285,3
2011,194496.19337994535,3
2012,189954.2124736571,3
2013,195749.0306536717,3
2014,203069.86577740408,3
2015,214177.6855064141,3
2016,233526.50877620123,3
2017,256207.2663504423,3
2018,282701.6668740418,3
2019,304018.8495622154,3
2020,334154.02743057604,3
2021,401158.331400316,3
2022,456122.516914936,3
2023,451372.5269256156,3
2024,457394.1306522325,3
2000,112224.73951420416,3
2001,121657.85781674137,3
2002,126702.38994822098,3
2003,132734.76069629876,3
2004,141755.97114810316,3
2005,152606.24552145717,3
2006,155037.226909515,3
2007,156062.72948954703,3
2008,154412.41131193726,3
2009,140504.953204807,3
2010,135381.56545530944,3
2011,128582.65514095852,3
2012,125691.48094568933,3
2013,128907.73228527536,3
2014,133117.6812624493,3
2015,137039.12771743702,3
2016,144007.0811281285,3
2017,152927.72215719006,3
2018,164120.28935287334,3
2019,173642.50340477706,3
2020,185284.79080389117,3
2021,211675.09178192847,3
2022,235714.0056572599,3
2023,251544.28210588003,3
2024,260418.6081165733,3
2000,76755.57844930467,3
2001,80800.43057777447,3
2002,83354.27817601491,3
2003,86517.37748276342,3
2004,90986.32123701216,3
2005,98306.69672495274,3
2006,104076.6275470644,3
2007,106111.64415318788,3
2008,110323.80477171313,3
2009,107760.44028133368,3
2010,105357.93491640712,3
2011,104310.15721842484,3
2012,105231.18844527802,3
2013,108490.91704453688,3
2014,110757.2388445888,3
2015,116268.57210251452,3
2016,119104.84913893166,3
2017,120621.60358753693,3
2018,124614.11803538055,3
2019,126537.44831209553,3
2020,130749.21913985902,3
2021,145091.85807683272,3
2022,156840.33086365883,3
2023,163063.14034809772,3
2024,165904.52932266687,3
2002,133395.66153424862,3
2003,138684.0320982124,3
2004,149366.1356220664,3
2005,160166.15400722926,3
2006,167758.8053169906,3
2007,175325.83749413083,3
2008,182540.53843813925,3
2009,235741.22394560848,3
2010,235068.0285442488,3
2011,219786.11362740913,3
2012,220122.33083759455,3
2013,229548.977127126,3
2014,235280.81322988495,3
2015,249742.84852510487,3
2016,261528.29184187457,3
2017,267805.94250514964,3
2018,275640.5999157094,3
2019,287294.28316303174,3
2020,304322.5051433428,3
2021,352225.56457025436,3
2022,408527.2219481354,3
2023,424509.28329346416,3
2024,435603.391424209,3
2000,174790.3665865114,4
2001,209513.63166031704,4
2002,230696.85556047256,4
2003,241793.81081779904,4
2004,257833.2768098804,4
2005,266691.0620260307,4
2006,290233.4487408807,4
2007,324977.83549693454,4
2008,327087.03345333255,4
2009,324735.95393969864,4
2010,323745.6416059456,4
2011,322052.94689154206,4
2012,327504.77242628485,4
2013,342786.0753796888,4
2014,348605.22944353777,4
2015,361016.02464157494,4
2016,370137.6050638677,4
2017,378346.49143527285,4
2018,388931.4566718433,4
2019,405693.24440861813,4
2020,416863.78014372487,4
2021,445401.24401629466,4
2022,476704.9264739813,4
2023,479380.09939633054,4
2024,479975.4450097154,4
2000,153051.89499691964,4
2001,154609.84024738325,4
2002,154947.5516448645,4
2003,155185.37356906076,4
2004,160069.5116096809,4
2005,169989.98231183406,4
2006,181886.24855373363,4
2007,188877.69047810807,4
2008,191207.82861161092,4
2009,184397.656613885,4
2010,173661.6255884838,4
2011,165198.25091505967,4
2012,168696.53175584305,4
2013,180449.3938064306,4
2014,185996.24044263613,4
2015,189773.8167887844,4
2016,195509.44401326153,4
2017,201103.1213381171,4
2018,208874.8164525439,4
2019,214856.69684519232,4
2020,227943.41972581335,4
2021,262141.3223367838,4
2022,302160.794767869,4
2023,311611.82984868117,4
2024,315858.2424540625,4
2000,118652.51097280484,4
2001,124842.59757994472,4
2002,128674.9719026045,4
2003,132965.4564650094,4
2004,138907.6731807653,4
2005,148440.03891505554,4
2006,158337.31905640848,4
2007,163066.46501863026,4
2008,165208.7727710894,4
2009,161760.09061938614,4
2010,160199.90314602532,4
2011,158496.72527408227,4
2012,161633.3643878733,4
2013,164764.7271901052,4
2014,166237.98026516318,4
2015,169620.164946011,4
2016,175321.24087965098,4
2017,180598.5282607804,4
2018,187082.06120625045,4
2019,192908.28708203216,4
2020,202987.12719393545,4
2021,231964.4556398091,4
2022,268949.0234871981,4
2023,279104.0276867372,4
2024,282615.2614407368,4
2000,141636.57561866433,4
2001,151120.30600879193,4
2002,159223.89449308356,4
2003,170155.45151716383,4
2004,188965.74586940955,4
2005,236335.77508409007,4
2006,290787.6923789977,4
2007,297470.54906005773,4
2008,268983.94747155835,4
2009,231496.47074809612,4
2010,209829.74443643913,4
2011,190073.4941314425,4
2012,194756.0590305773,4
2013,211027.77617494744,4
2014,224930.6373188619,4
2015,235412.9346389568,4
2016,246157.3155854879,4
2017,257896.67570655595,4
2018,273402.4332429873,4
2019,288361.701862152,4
2020,310957.89916149515,4
2021,385948.0441648038,4
2022,463666.5652867964,4
2023,457710.92103444616,4
2024,466415.0630114168,4
2000,267672.035777728,4
2001,285994.5979406646,4
2002,315055.9761855252,4
2003,346629.31626972195,4
2004,400497.5067983479,4
2005,485882.6992375795,4
2006,534568.7803010315,4
2007,494207.0348175022,4
2008,416140.0537347015,4
2009,345232.3441136512,4
2010,336204.3746700265,4
2011,316801.8669783252,4
2012,309246.24490384926,4
2013,354173.4602432105,4
2014,398975.05041006056,4
2015,429055.7764994884,4
2016,456052.73980016593,4
2017,484233.1352995756,4
2018,523006.7719429928,4
2019,535033.2206063098,4
2020,552757.2072909703,4
2021,654362.8275650702,4
2022,742954.3286985217,4
2023,726635.7391264213,4
2024,742157.1006571797,4
2000,239773.0903792123,4
2001,260347.1829353293,4
2002,271929.6914609208,4
2003,295678.37666130834,4
2004,314099.72422105115,4
2005,334128.0837258067,4
2006,359099.5399094664,4
2007,384452.2546356884,4
2008,385859.4550574684,4
2009,379537.35595389386,4
2010,369434.49206095946,4
2011,351938.6516282464,4
2012,343852.07254011626,4
2013,363940.4321090956,4
2014,385270.4426722084,4
2015,411852.9049737651,4
2016,431066.2719592122,4
2017,461025.5682736272,4
2018,490665.488708941,4
2019,518824.644110508,4
2020,546634.5059934125,4
2021,666970.429376274,4
2022,807992.5637511988,4
2023,808958.4718096134,4
2024,822842.6933103146,4
2000,244762.09180754583,4
2001,266595.228433039,4
2002,293009.4632075819,4
2003,327633.363148991,4
2004,364440.9070678281,4
2005,406897.90948368737,4
2006,432303.5776628792,4
2007,428642.0057267904,4
2008,411606.74676939024,4
2009,383494.0664843543,4
2010,367193.73296802863,4
2011,351490.7489275304,4
2012,335812.6933153868,4
2013,339984.91838046594,4
2014,347570.9519020269,4
2015,349386.5181580996,4
2016,351209.02724974207,4
2017,356580.08264727617,4
2018,361287.47574090114,4
2019,361490.3017339381,4
2020,419683.79429240286,4
2021,436301.11365341785,4
2022,489927.91702077666,4
2023,522533.3619068234,4
2024,551406.7051929457,4
2000,186315.0347024052,4
2001,209091.7020411325,4
2002,228807.22663628805,4
2003,257522.4096786276,4
2004,300582.1233003397,4
2005,352025.54820288246,4
2006,399508.05771296925,4
2007,402958.7239918263,4
2008,381057.54053952487,4
2009,320746.2352997799,4
2010,275391.9228429968,4
2011,261041.64399120767,4
2012,255070.36757119236,4
2013,267115.6337743415,4
2014,276383.94834578194,4
2015,285682.79163434356,4
2016,293281.3689764747,4
2017,301761.6662907605,4
2018,311371.4974213385,4
2019,324108.4998210648,4
2020,338530.2646422157,4
2021,403341.790266869,4
2022,468468.1750549779,4
2023,483894.51307761186,4
2024,491821.83287222136,4
2000,145985.630136628,4
2001,157199.1219547621,4
2002,170329.45972213073,4
2003,187655.91739382193,4
2004,205058.9565903694,4
2005,252004.47867132403,4
2006,300607.6695642928,4
2007,292687.8537910787,4
2008,251294.79724239543,4
2009,212883.73909050727,4
2010,197476.10321861363,4
2011,184179.99938576575,4
2012,183460.9080959759,4
2013,197702.53395969173,4
2014,213622.88740127013,4
2015,226571.3560216664,4
2016,260030.32644375085,4
2017,275368.71542363556,4
2018,291215.5841184963,4
2019,303330.0619190654,4
2020,320526.23028695874,4
2021,383988.86264773936,4
2022,486865.7720665277,4
2023,502308.54201843473,4
2024,511165.2997087977,4
2000,144747.12787618022,4
2001,153321.4627415731,4
2002,159627.04043008148,4
2003,165227.00170988406,4
2004,173913.11871524525,4
2005,182722.13542410865,4
2006,193215.6089741037,4
2007,202005.28539374383,4
2008,198602.3455614392,4
2009,184542.57343055587,4
2010,173069.44571517096,4
2011,161954.0766705902,4
2012,159009.77184536398,4
2013,164798.0119877514,4
2014,170972.78477014386,4
2015,175501.94726028398,4
2016,181498.56363921225,4
2017,187039.694062965,4
2018,198340.41925817012,4
2019,208098.1696842542,4
2020,220956.58364665552,4
2021,256638.04570231945,4
2022,302944.50598769344,4
2023,316002.1885514969,4
2024,323559.4197592621,4
2000,251531.97193726033,4
2001,272947.1562380448,4
2002,299033.86602441105,4
2003,340504.86370136845,4
2004,413156.5678747557,4
2005,521779.7512767101,4
2006,606145.707829303,4
2007,616053.144847848,4
2008,598330.5447121781,4
2009,550263.9306208956,4
2010,536227.087224695,4
2011,534572.8569647763,4
2012,536076.4231146257,4
2013,581399.2017394013,4
2014,639576.2216160338,4
2015,628129.4341590295,4
2016,650693.7523519946,4
2017,679772.59566865,4
2018,711349.750508544,4
2019,730130.5621803262,4
2020,760572.8830590898,4
2021,876405.7752739085,4
2022,1056911.839081152,4
2023,1071144.131146446,4
2024,1078591.174531381,4
2000,126278.91952615224,4
2001,131488.35316748766,4
2002,136503.60822206517,4
2003,141582.48313417594,4
2004,146832.30026307388,4
2005,167858.9006355581,4
2006,159181.16001906068,4
2007,161625.64056038373,4
2008,162438.16777477774,4
2009,150687.90399081245,4
2010,148458.0314289714,4
2011,148295.75811490224,4
2012,150988.34244328854,4
2013,156421.0649719463,4
2014,162676.14853896407,4
2015,168023.29919164802,4
2016,174885.35408097037,4
2017,180190.59802520592,4
2018,186012.0477921724,4
2019,193433.4645850121,4
2020,201442.299219535,4
2021,221855.17032593407,4
2022,250530.9808909541,4
2023,259889.06547706656,4
2024,264587.509985424,4
2000,108754.32265338578,4
2001,146986.73080158667,4
2002,150707.1757223919,4
2003,155084.97659195086,4
2004,162527.38947021548,4
2005,169774.25401881486,4
2006,189407.75317234136,4
2007,201248.04171831437,4
2008,208154.15299317008,4
2009,254063.71187875068,4
2010,234063.09584072125,4
2011,214984.6913172056,4
2012,217708.58425188332,4
2013,230580.6790762484,4
2014,237164.82694130187,4
2015,247969.0618467771,4
2016,261451.96033309627,4
2017,277464.9216646873,4
2018,300835.6378920075,4
2019,321914.3843479608,4
2020,358592.1660104556,4
2021,473879.8698639851,4
2022,571495.860975682,4
2023,559635.0861673091,4
2024,569213.2940565924,4
2000,120299.54328561688,4
2001,129866.19429506072,4
2002,138088.64475529533,4
2003,144192.52135957137,4
2004,153926.8557377986,4
2005,161852.07845302284,4
2006,165871.4020671097,4
2007,169851.2743194179,4
2008,166167.44017887185,4
2009,150452.07148914327,4
2010,145624.69154653576,4
2011,141914.45585024264,4
2012,141459.50227103333,4
2013,144363.60560801486,4
2014,147172.7497156907,4
2015,148252.63477332273,4
2016,152420.3992549318,4
2017,156988.49569122816,4
2018,162053.04175740428,4
2019,164730.31482628454,4
2020,170289.52105318155,4
2021,189194.464351273,4
2022,212598.33547138155,4
2023,218160.399944463,4
2024,223648.3051440813,4
2000,132840.28682424713,4
2001,146413.0662847644,4
2002,152162.41578004314,4
2003,156576.2028638966,4
2004,162148.8017147462,4
2005,164012.21991497115,4
2006,165217.39156886315,4
2007,164120.54309581217,4
2008,162704.4255218367,4
2009,147604.63478125713,4
2010,142315.9763667074,4
2011,139923.5315587749,4
2012,138779.3249571834,4
2013,143001.07576354488,4
2014,147133.0892418489,4
2015,152229.79757026132,4
2016,158502.94226378336,4
2017,165802.76947044034,4
2018,175306.02273636087,4
2019,183616.21261453832,4
2020,196721.50069915815,4
2021,227307.1159166136,4
2022,257167.4972443256,4
2023,265410.0789834168,4
2024,270216.70720284025,4
2000,120986.4241753518,4
2001,127066.8531799028,4
2002,132700.52497859616,4
2003,135893.59668238528,4
2004,147529.89831479295,4
2005,156627.9832144641,4
2006,154438.60950831295,4
2007,159090.24698276963,4
2008,161335.82005134597,4
2009,157336.056648981,4
2010,148120.29706368764,4
2011,144006.31919708304,4
2012,144894.2078495555,4
2013,147324.22835504528,4
2014,150298.16201003446,4
2015,155074.12010993293,4
2016,154218.5462437685,4
2017,156844.80163790737,4
2018,161878.51430688906,4
2019,168596.3391675712,4
2020,177313.67081118544,4
2021,199956.1468560796,4
2022,224281.6550742625,4
2023,231897.7013273153,4
2024,234754.34712037464,4
2000,131347.51510012656,4
2001,137552.7759422567,4
2002,141217.43988137494,4
2003,145892.8322767853,4
2004,151989.34242337744,4
2005,158510.2992961225,4
2006,164407.08148698954,4
2007,169322.91428007564,4
2008,169539.21148344598,4
2009,163155.95384231902,4
2010,158677.7494817646,4
2011,155373.20620865555,4
2012,155392.51462837076,4
2013,158178.68830273667,4
2014,161366.18057139227,4
2015,166553.07096865645,4
2016,172608.75713166737,4
2017,179502.6498655285,4
2018,187451.6176659521,4
2019,193584.01406888524,4
2020,204837.5301099066,4
2021,236007.0874306915,4
2022,270747.3621270941,4
2023,280564.6791221909,4
2024,285727.98011556215,4
2000,139540.02735340392,4
2001,149573.04657419678,4
2002,160177.2155869956,4
2003,168907.52179994804,4
2004,179403.14353585453,4
2005,188144.89240802865,4
2006,206598.18392329264,4
2007,213087.5982211289,4
2008,212209.156301459,4
2009,206503.15544315157,4
2010,198127.85700852895,4
2011,193154.67111730203,4
2012,196528.96395161893,4
2013,202190.32876571268,4
2014,205569.1449113589,4
2015,209619.61161635484,4
2016,214401.38541844056,4
2017,218455.15050565277,4
2018,221987.64639878544,4
2019,224974.28045660025,4
2020,231596.5745178594,4
2021,251099.8837676682,4
2022,276915.17230250064,4
2023,278181.79893949116,4
2024,277350.35648535093,4
2000,262003.2917295296,4
2001,298829.0758451739,4
2002,336813.6577103023,4
2003,379395.3270812997,4
2004,423555.83006960456,4
2005,466455.7635267102,4
2006,477985.3877072307,4
2007,464985.3480408054,4
2008,445773.4821739806,4
2009,423028.60809545446,4
2010,420205.5521607371,4
2011,410672.5260095016,4
2012,402565.55607135367,4
2013,414657.24150566413,4
2014,431568.4265846884,4
2015,443804.8310597765,4
2016,464654.1234990469,4
2017,487532.0494403244,4
2018,516225.99085473566,4
2019,534783.7610458435,4
2020,560697.0159532246,4
2021,674101.1664656588,4
2022,793470.6497947364,4
2023,822576.5645645271,4
2024,852250.329215741,4
2000,171356.70756611828,4
2001,182278.5338498448,4
2002,196397.326087201,4
2003,222029.06101091608,4
2004,250227.93276490385,4
2005,298812.2669480114,4
2006,325145.0164582335,4
2007,333627.338752642,4
2008,314540.2996824708,4
2009,284614.58084296377,4
2010,269225.5385012724,4
2011,262473.80413892854,4
2012,251944.3459298957,4
2013,260355.4982561118,4
2014,268496.55069634854,4
2015,271012.9597766874,4
2016,274584.511818815,4
2017,281323.47545370477,4
2018,291930.1677454231,4
2019,298841.1197172831,4
2020,311811.80527115095,4
2021,358844.8031529458,4
2022,400513.2073660072,4
2023,411636.8077329472,4
2024,419672.9063584567,4
2000,116010.16915927424,4
2001,126841.61840252527,4
2002,140115.2615570681,4
2003,154751.8168241075,4
2004,174514.62954264547,4
2005,194787.13740308423,4
2006,203872.6182871,4
2007,204683.3344224675,4
2008,201480.4562710027,4
2009,190852.1940504454,4
2010,184452.8947553081,4
2011,182511.85797432208,4
2012,181560.2941046753,4
2013,184853.7391545545,4
2014,189161.0451856578,4
2015,193450.21850108128,4
2016,201710.56858775864,4
2017,214134.6018648006,4
2018,227932.6959683651,4
2019,238952.89980989305,4
2020,259285.78024202184,4
2021,315794.8637328036,4
2022,367049.5155176926,4
2023,390420.3350819309,4
2024,407016.0910345167,4
2000,140380.08345963323,4
2001,148877.28028957584,4
2002,154797.6727364222,4
2003,158539.99704410322,4
2004,164291.53666309855,4
2005,170199.2630927727,4
2006,172333.65213277002,4
2007,167590.2555947008,4
2008,153893.41506042413,4
2009,138608.2789411297,4
2010,133736.15042342644,4
2011,128845.77697776046,4
2012,130389.57467786262,4
2013,137693.21107724143,4
2014,146434.2474938274,4
2015,152473.99388668058,4
2016,160139.53805678687,4
2017,170207.21401014389,4
2018,182118.9336279443,4
2019,190598.58551174385,4
2020,200704.8049828322,4
2021,234812.78549157945,4
2022,266127.79951652687,4
2023,273887.52316707367,4
2024,281465.6894989437,4
2000,146685.22813285704,4
2001,161726.2470190198,4
2002,175000.7660340617,4
2003,186183.06146692025,4
2004,195532.1117331332,4
2005,201709.22589477853,4
2006,205257.90356292768,4
2007,202889.8420937364,4
2008,196201.64122824435,4
2009,184339.91864269983,4
2010,176984.5200474208,4
2011,166130.9365510756,4
2012,163081.71459335118,4
2013,170886.18885379983,4
2014,176996.9959059456,4
2015,183482.0146955185,4
2016,194271.1817528991,4
2017,204802.74837357533,4
2018,215130.9506154415,4
2019,224750.8226844348,4
2020,236333.01376517265,4
2021,268058.92880384,4
2022,300847.7907092571,4
2023,308363.39260839304,4
2024,312949.3434092125,4
2000,141193.48171228237,4
2001,148907.4841918644,4
2002,155277.03441811635,4
2003,159445.05247272697,4
2004,156712.406709694,4
2005,166248.25219513068,4
2006,177439.9562050523,4
2007,181255.54137016705,4
2008,175587.46726875808,4
2009,167437.89218975557,4
2010,164885.88723483632,4
2011,159121.25998519783,4
2012,154138.54653597256,4
2013,158892.7484338515,4
2014,162447.88759517577,4
2015,166805.99598923195,4
2016,171097.73923363682,4
2017,177088.49504544784,4
2018,183890.57183074823,4
2019,191061.71106418333,4
2020,202445.59301758255,4
2021,232354.1654140927,4
2022,267331.1476185331,4
2023,276537.6257720699,4
2024,281995.44365067774,4
2003,193779.5124687879,4
2004,200192.65643845143,4
2005,209890.82749855047,4
2006,226943.9359793476,4
2007,235582.077171616,4
2008,229870.4092527149,4
2009,218534.3377400787,4
2010,214823.93737545828,4
2011,205371.69571020495,4
2012,181463.6654622011,4
2013,182831.74934449568,4
2014,185646.64903612432,4
2015,193964.80702692532,4
2016,194263.1176978959,4
2017,196423.6524692083,4
2018,201417.74570481363,4
2019,206546.9990441536,4
2020,214437.14914999768,4
2021,239413.02967006736,4
2022,268416.6474434911,4
2023,274507.46106754255,4
2024,269860.8177134695,4
2005,241233.55740087628,4
2006,253276.4018233993,4
2007,244887.909639739,4
2008,232090.24251057065,4
2009,255584.31145560567,4
2010,254013.209779724,4
2011,243978.7921151741,4
2012,233430.47025291645,4
2013,245688.1660223276,4
2014,257464.44123907524,4
2015,271072.5437937185,4
2016,286664.9877808133,4
2017,301773.0470221415,4
2018,320158.7980038583,4
2019,336655.07285571366,4
2020,362417.9616702652,4
2021,451947.660186826,4
2022,542853.7234976349,4
2023,544627.9494229336,4
2024,559793.2172641179,4
2000,162664.12151197824,4
2001,171779.14861745722,4
2002,178921.6589428643,4
2003,187578.42111758536,4
2004,198504.13066784703,4
2005,212532.55618896463,4
2006,229663.92162886992,4
2007,240645.6025187606,4
2008,242246.54789413855,4
2009,239073.15252810303,4
2010,230434.56553468655,4
2011,221116.00966645952,4
2012,217143.08688851507,4
2013,219543.9508021071,4
2014,223450.79554738585,4
